t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
9.300000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.000000000000000056e-01,0.000000000000000000e+00,1.000049999999999955e+02,7.000000000000000666e-02,1.419999999999999929e+00
6.261000000000000000e+03,5.900000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,4.000000000000000000e+00,1.000040000000000049e+02,1.689999999999999947e+00,1.580000000000000071e+00
7.274000000000000000e+03,6.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,4.000000000000000000e+00,1.000030000000000001e+02,1.689999999999999947e+00,1.590000000000000080e+00
8.288000000000000000e+03,5.900000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,4.000000000000000000e+00,1.000030000000000001e+02,1.699999999999999956e+00,1.570000000000000062e+00
9.302000000000000000e+03,5.900000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.700000000000000178e+00,4.000000000000000000e+00,1.000030000000000001e+02,1.689999999999999947e+00,1.600000000000000089e+00
1.029500000000000000e+04,5.800000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.700000000000000178e+00,4.000000000000000000e+00,1.000040000000000049e+02,1.689999999999999947e+00,1.600000000000000089e+00
1.129600000000000000e+04,5.800000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,4.000000000000000000e+00,1.000030000000000001e+02,1.709999999999999964e+00,1.570000000000000062e+00
1.229800000000000000e+04,5.900000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.680000000000000160e+00,4.000000000000000000e+00,1.000030000000000001e+02,1.699999999999999956e+00,1.580000000000000071e+00
1.329800000000000000e+04,6.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.700000000000000178e+00,4.000000000000000000e+00,1.000019999999999953e+02,1.689999999999999947e+00,1.600000000000000089e+00
1.429900000000000000e+04,5.800000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,4.000000000000000000e+00,1.000030000000000001e+02,1.699999999999999956e+00,1.570000000000000062e+00
